1	0	8.67362e-19
1	-1.73472e-18	1.73472e-18
1	-4.33681e-19	0
1	0	8.67362e-19
1	0	1.73472e-18
1	8.67362e-19	-1.73472e-18
1	0	0
1	1.73472e-18	0
1	1.73472e-18	8.67362e-19
1	-8.67362e-19	1.73472e-18
1	0	0
1	1.73472e-18	0
1	1.73472e-18	1.73472e-18
1	0	8.67362e-19
1	8.67362e-19	1.73472e-18
1	1.73472e-18	8.67362e-19
1	0	0
1	-9.48677e-20	0
1	-1.72117e-18	3.46945e-18
1	0	0
1	-1.78893e-18	1.73472e-18
1	1.84314e-18	0
1	0	-8.67362e-19
1	-3.25261e-19	-1.73472e-18
1	0	8.67362e-19
1	-1.73472e-18	0
1	1.68051e-18	1.73472e-18
1	0	0
1	1.73472e-18	0
1	1.73472e-18	0
1	0	8.67362e-19
1	1.73472e-18	8.67362e-19
1	0	0
1	-1.73472e-18	1.73472e-18
1	0	8.67362e-19
1	0	-8.67362e-19
1	0	8.67362e-19
1	0	-8.67362e-19
1	2.03288e-19	0
1	0	8.67362e-19
1	-3.46945e-18	0
1	0	-8.67362e-19
1	0	0
1	2.1684e-19	0
1	0	8.67362e-19
1	5.42101e-20	3.46945e-18
1	-1.73472e-18	-8.67362e-19
1	0	0
1	0	-1.73472e-18
1	1.73472e-18	0
1	3.57787e-18	0
1	0	0
1	0	1.73472e-18
1	-1.0842e-19	-1.73472e-18
1	0	0
1	0	8.67362e-19
1	0	-1.73472e-18
1	0	0
1	0	1.73472e-18
1	-2.1684e-19	1.73472e-18
1	2.71051e-20	1.73472e-18
1	1.73472e-18	-8.67362e-19
1	0	0
1	1.73472e-18	1.73472e-18
1	-8.67362e-19	0
1	0	-1.73472e-18
1	0	0
1	-1.57209e-18	-1.73472e-18
1	-5.42101e-20	0
1	-1.73472e-18	0
1	5.42101e-20	0
1	1.73472e-18	0
1	0	6.77626e-20
1	1.73472e-18	1.73472e-18
1	0	-8.67362e-19
1	1.73472e-18	-1.73472e-18
1	0	2.60209e-18
1	1.0842e-19	-1.73472e-18
1	-1.73472e-18	8.67362e-19
1	1.73472e-18	-1.73472e-18
1	1.0842e-19	-1.73472e-18
1	0	0
1	0	1.0842e-19
1	-1.73472e-18	-1.0842e-19
1	0	0
1	3.46945e-18	0
1	0	-8.67362e-19
1	0	0
1	0	0
1	6.77626e-21	-1.73472e-18
1	0	8.67362e-19
1	1.73472e-18	0
1	0	0
1	1.73472e-18	0
1	0	1.73472e-18
1	0	0
1	5.42101e-20	0
1	1.73472e-18	0
1	-1.73472e-18	0
1	0	-1.73472e-18
1	1.73472e-18	1.78893e-18
1	1.73472e-18	-1.5992e-18
1	0	-1.73472e-18
1	-3.46945e-18	-4.33681e-19
1	-1.73472e-18	0
1	1.73472e-18	0
1	0	1.74571e-18
1	1.84314e-18	-1.73472e-18
1	0	0
1	0	-1.73472e-18
1	-1.73472e-18	-1.73472e-18
1	-1.73472e-18	0
1	8.67362e-19	-3.46945e-18
1	-8.67362e-19	0
1	-1.73472e-18	0
1	0	8.67362e-19
1	-1.73472e-18	0
1	1.73472e-18	8.67362e-19
1	0	3.46945e-18
1	0	0
1	-1.73472e-18	0
1	-1.73472e-18	8.67362e-19
1	1.73472e-18	0
1	5.42101e-20	0
1	0	0
1	-1.0842e-19	0
1	0	1.73472e-18
1	-1.73472e-18	0
1	-1.73472e-18	1.30104e-18
1	-1.73472e-18	0
1	0	0
1	4.33681e-19	1.73472e-18
1	1.73472e-18	0
1	0	0
1	-1.73472e-18	0
1	0	-8.67362e-19
1	0	0
1	0	-1.73472e-18
1	1.73472e-18	-1.73472e-18
1	-1.73472e-18	0
1	3.25261e-18	1.73472e-18
1	-1.73472e-18	0
1	0	1.73472e-18
1	0	-1.73472e-18
1	0	8.67362e-19
1	1.68051e-18	0
1	1.73472e-18	-8.67362e-19
1	2.1684e-19	-1.73472e-18
1	1.73472e-18	1.73472e-18
1	1.84314e-18	0
1	-1.73472e-18	1.30104e-18
1	-1.73472e-18	0
1	-1.73472e-18	0
1	-3.46945e-18	8.67362e-19
1	0	-1.73472e-18
1	-1.73472e-18	1.73472e-18
1	-2.1684e-19	-1.73472e-18
1	0	0
1	-1.73472e-18	8.67362e-19
1	0	-8.67362e-19
1	0	8.67362e-19
1	-1.73472e-18	0
1	-1.73472e-18	1.73472e-18
1	0	-1.73472e-18
1	-1.73472e-18	0
1	1.78893e-18	-3.46945e-18
1	0	1.73472e-18
1	-2.1684e-19	0
1	1.6263e-18	1.73472e-18
1	2.71051e-20	0
1	-5.42101e-20	0
1	1.73472e-18	0
1	-1.73472e-18	-2.60209e-18
1	8.67362e-19	0
1	8.13152e-20	0
1	-1.73472e-18	8.67362e-19
1	-1.78893e-18	0
1	8.67362e-19	1.73472e-18
1	0	-1.73472e-18
1	0	0
1	1.73472e-18	0
1	0	0
1	0	1.73472e-18
1	1.73472e-18	-8.67362e-19
1	-1.84314e-18	-1.73472e-18
1	-3.46945e-18	0
1	0	-8.67362e-19
